Ride ID,Request Time,Customer ID,Pickup Location,Drop Location,Ride Type,Estimated Fare,Actual Fare,Distance (km),Estimated Time (mins),Actual Time (mins),Traffic Condition,Driver ID,Vehicle Type,Driver Rating,Payment Method,Payment Status,Ride Status,Customer Rating
53d40433,02:27.9,CUST1795,Bangalore,Ahmedabad,Auto,1464.23,1531.601989,9.55,10,6,Low,DRV326,Hatchback,4.6,Wallet,Success,Completed,4.3
f3f76029,31:27.9,CUST2911,Delhi,Mumbai,Bike,367.56,379.7752214,18,38,34,Low,DRV994,Bike,4.4,UPI,Pending,Completed,1.7
785df524,57:27.9,CUST5239,Bangalore,Delhi,Auto,1098,1149.786997,22.79,23,18,High,DRV733,Electric,4.6,Debit Card,Pending,No-show,3
fb686420,25:27.9,CUST8523,Hyderabad,Bangalore,Car,81.9,79.46599427,18.26,10,13,High,DRV444,SUV,4.9,Credit Card,Success,Completed,4.6
6de8b301,18:27.9,CUST5895,Delhi,Pune,Bike,511.9,540.9884362,16.04,19,29,Low,DRV314,Bike,3.4,Credit Card,Failed,Completed,4.3
49873534,23:27.9,CUST9422,Hyderabad,Pune,Auto,1041.11,1017.605364,9.11,5,12,High,DRV652,Sedan,4.3,Cash on Delivery,Failed,No-show,3
58421d97,50:27.9,CUST7063,Ahmedabad,Mumbai,Car,518.54,503.9176252,22.83,36,43,Medium,DRV746,Sedan,4,Wallet,Failed,No-show,3
57f3fdbc,25:27.9,CUST8741,Bangalore,Kolkata,Auto,66.87,55.91672746,23.29,44,53,Low,DRV256,Electric,4.8,UPI,Success,Cancelled,3
b6f8ef10,24:27.9,CUST8893,Bangalore,Hyderabad,Auto,356.39,363.897916,11.93,9,14,Medium,DRV551,Hatchback,3.4,Credit Card,Failed,No-show,3
ec9c6a5f,44:27.9,CUST1935,Hyderabad,Mumbai,Bike,110.94,179.629656,12.61,32,40,Medium,DRV740,Bike,4,Debit Card,Failed,Completed,3.2
c2e7b557,04:27.9,CUST6475,Ahmedabad,Hyderabad,Bike,877.27,848.3468411,1.94,21,16,High,DRV261,Bike,4.6,UPI,Failed,No-show,3
e15bbf20,05:27.9,CUST9219,Delhi,Kolkata,Bike,1316.2,1329.893164,7.26,26,34,Medium,DRV170,Bike,3.8,UPI,Success,Completed,3
6db39d63,12:27.9,CUST2435,Bangalore,Mumbai,Car,1111.75,1165.35962,24.44,6,13,Medium,DRV710,Electric,3.2,UPI,Pending,Completed,2.9
43c0ec60,04:27.9,CUST4612,Ahmedabad,Hyderabad,Auto,126.24,97.49255009,2.41,31,32,Low,DRV324,Sedan,4.9,Credit Card,Pending,Completed,3.1
2be46a09,05:27.9,CUST2428,Ahmedabad,Bangalore,Bike,400.44,438.3853499,18.33,38,39,Low,DRV797,Bike,4.4,Cash on Delivery,Success,Cancelled,3
f42a9cc7,38:27.9,CUST1786,Mumbai,Pune,Bike,913.91,929.9857186,11.77,37,41,High,DRV118,Bike,4.5,Credit Card,Success,Cancelled,3
5b095bf9,34:27.9,CUST1778,Hyderabad,Mumbai,Car,567.82,560.3778083,5.26,33,30,Medium,DRV489,Electric,4,Debit Card,Success,No-show,3
dbf741da,58:27.9,CUST8205,Mumbai,Bangalore,Bike,1203.25,1207.815061,1.43,24,28,Medium,DRV963,Bike,4.1,Credit Card,Success,No-show,3
6df631f8,41:27.9,CUST3490,Ahmedabad,Kolkata,Bike,1342.33,1344.183805,14.86,43,40,Low,DRV819,Bike,4.5,UPI,Success,No-show,3
5404e653,54:27.9,CUST1015,Chennai,Ahmedabad,Auto,1249.1,1259.245716,2.28,18,22,High,DRV107,Sedan,3,Debit Card,Failed,Cancelled,3
a55916cf,44:27.9,CUST3077,Ahmedabad,Kolkata,Auto,686.83,732.5925819,22.41,11,11,Medium,DRV659,SUV,3.9,UPI,Success,No-show,3
7cb35fbe,53:27.9,CUST9685,Mumbai,Kolkata,Car,815.34,892.1589655,1.12,6,14,Low,DRV312,Bike,3.9,UPI,Success,No-show,3
2f0da62b,21:27.9,CUST8829,Pune,Ahmedabad,Bike,1302.66,1371.719952,21.36,14,11,Medium,DRV531,Bike,4.1,Cash on Delivery,Failed,No-show,3
4b9579ae,04:27.9,CUST8233,Delhi,Ahmedabad,Bike,1069.39,1081.436233,8.19,34,29,Medium,DRV116,Bike,3.8,Credit Card,Pending,Cancelled,3
2503a3af,16:27.9,CUST3038,Delhi,Mumbai,Car,157.17,198.9609207,17.12,21,16,Low,DRV440,Sedan,3.9,Cash on Delivery,Failed,Cancelled,3
c6c933d6,02:27.9,CUST6871,Kolkata,Chennai,Auto,1401.02,1425.107574,22.18,19,29,High,DRV878,Hatchback,3.6,Debit Card,Pending,No-show,3
46f1f7f5,14:27.9,CUST2907,Pune,Bangalore,Bike,236.96,256.1490976,24.1,26,22,High,DRV179,Bike,3.1,Wallet,Failed,No-show,3
b2a6d3b8,20:27.9,CUST9435,Chennai,Ahmedabad,Bike,128.37,110.471663,9.36,6,16,Low,DRV309,Bike,4.6,UPI,Success,Cancelled,3
b063b948,09:27.9,CUST1170,Hyderabad,Kolkata,Bike,896.01,934.6833747,15.45,38,39,Medium,DRV504,Bike,4.8,Wallet,Pending,No-show,3
3a58b978,20:27.9,CUST2255,Pune,Ahmedabad,Bike,1272.98,1306.894193,10.77,41,43,Low,DRV847,Bike,4,Debit Card,Success,No-show,3
72cbc694,24:27.9,CUST5225,Pune,Hyderabad,Auto,523.45,595.47509,19.73,11,12,High,DRV721,SUV,4.6,Cash on Delivery,Pending,Completed,2.7
4a1915af,59:27.9,CUST6288,Mumbai,Ahmedabad,Bike,1175.6,1230.603161,2.09,38,35,Low,DRV233,Bike,4.2,Cash on Delivery,Failed,Cancelled,3
43ff93ef,27:27.9,CUST1044,Hyderabad,Pune,Car,691.45,744.7999531,22.64,31,39,Low,DRV227,Electric,4.8,UPI,Success,Completed,1.9
8ac1f138,13:27.9,CUST4602,Delhi,Hyderabad,Car,1199.29,1235.760955,16.4,36,35,Medium,DRV807,Bike,4.3,Cash on Delivery,Pending,Cancelled,3
7f9a91e8,04:27.9,CUST5169,Hyderabad,Delhi,Auto,441.01,512.017606,10.91,12,11,High,DRV432,Bike,3.2,Credit Card,Pending,No-show,3
a08b215d,46:27.9,CUST4084,Mumbai,Bangalore,Auto,1397.45,1444.930027,16.54,19,14,High,DRV287,Electric,4.4,Credit Card,Failed,Cancelled,3
49740e8d,11:27.9,CUST5725,Hyderabad,Ahmedabad,Car,163.67,213.7478852,11.1,44,41,Medium,DRV864,Electric,4,UPI,Failed,Completed,2
8a6cb66e,45:27.9,CUST9062,Bangalore,Ahmedabad,Car,306.93,284.6765821,24.47,16,11,High,DRV882,Hatchback,3.7,Wallet,Failed,Cancelled,3
202eafea,19:27.9,CUST8515,Pune,Ahmedabad,Bike,1459.89,1491.765781,19.84,19,24,Medium,DRV204,Bike,3.1,UPI,Pending,No-show,3
c145016d,43:27.9,CUST4423,Kolkata,Mumbai,Auto,731.24,735.818856,3.59,18,19,Medium,DRV125,Sedan,4.1,Credit Card,Pending,Cancelled,3
06cef0f0,58:27.9,CUST7442,Mumbai,Ahmedabad,Auto,1438.64,1452.777993,21.94,40,43,Low,DRV408,Sedan,3.4,Wallet,Failed,Cancelled,3
1035f752,31:27.9,CUST8728,Delhi,Ahmedabad,Car,904.48,891.1676832,8.93,28,27,Medium,DRV525,SUV,5,Debit Card,Failed,Completed,4.2
0feb5c40,48:27.9,CUST8694,Mumbai,Pune,Bike,1097.91,1097.155241,1.89,23,29,Medium,DRV594,Bike,3.9,Debit Card,Success,Cancelled,3
859a714d,47:27.9,CUST8796,Mumbai,Kolkata,Bike,1456.64,1517.612654,21.41,43,46,Medium,DRV460,Bike,3.9,Wallet,Pending,Completed,1.8
94f99084,07:27.9,CUST2246,Hyderabad,Pune,Car,69.65,76.69482255,23.54,37,41,Low,DRV904,Sedan,3.7,Debit Card,Pending,Cancelled,3
123439c0,30:27.9,CUST5443,Chennai,Hyderabad,Car,678.28,705.6388947,18.33,5,2,High,DRV343,Bike,4.2,Credit Card,Pending,No-show,3
27421d17,16:27.9,CUST1007,Hyderabad,Mumbai,Bike,537.14,577.2773553,3.51,39,47,Medium,DRV172,Bike,4.1,Debit Card,Failed,Completed,2.8
5e161180,11:27.9,CUST2384,Chennai,Pune,Auto,1483.01,1477.352987,16.39,24,27,High,DRV619,SUV,4.5,Credit Card,Failed,No-show,3
d18fa754,03:27.9,CUST3520,Kolkata,Hyderabad,Auto,659.71,734.3327146,8.86,44,49,Low,DRV403,Sedan,4.8,Credit Card,Success,No-show,3
628a7216,12:27.9,CUST5932,Chennai,Pune,Bike,542.99,557.5488685,4.37,28,33,Low,DRV306,Bike,3.2,Credit Card,Failed,Cancelled,3
814897fe,16:27.9,CUST6723,Kolkata,Chennai,Bike,1242.56,1243.802977,10.79,45,54,Medium,DRV576,Bike,3.2,Credit Card,Pending,Completed,3
1b76aedd,01:27.9,CUST7180,Pune,Chennai,Car,664.43,661.7137803,2.85,27,29,Low,DRV106,Bike,3.5,Debit Card,Failed,Completed,1.6
c57d6440,54:27.9,CUST1230,Pune,Bangalore,Car,381.56,355.9238053,19.67,28,38,Low,DRV501,Electric,4.8,Wallet,Success,Cancelled,3
b3be8255,20:27.9,CUST5991,Pune,Mumbai,Bike,496.71,518.9223146,12.52,7,3,Medium,DRV825,Bike,4.3,Credit Card,Failed,Completed,3.6
840f6556,11:27.9,CUST6233,Chennai,Kolkata,Auto,1457.03,1496.002033,10.03,31,27,Medium,DRV453,Sedan,3.4,Credit Card,Success,Cancelled,3
47b93f94,17:27.9,CUST1021,Chennai,Hyderabad,Auto,1413.43,1433.710823,14.53,20,20,Low,DRV740,SUV,4.7,UPI,Success,Completed,2.8
bec29e1c,38:27.9,CUST5943,Chennai,Hyderabad,Bike,598.77,609.0880713,9.61,37,36,Low,DRV114,Bike,3.5,UPI,Success,Cancelled,3
abee1941,47:27.9,CUST1156,Kolkata,Chennai,Car,1036.6,1071.46498,16.41,5,0,Medium,DRV568,Sedan,4.1,Wallet,Failed,No-show,3
fe947e9e,32:27.9,CUST5706,Pune,Kolkata,Auto,1018.59,1034.749189,8.51,10,17,Low,DRV779,Hatchback,4.1,Wallet,Failed,No-show,3
023a2932,55:27.9,CUST1384,Pune,Ahmedabad,Bike,102.56,131.2421786,2.29,17,15,High,DRV486,Bike,3.3,Wallet,Success,Cancelled,3
fe87bab6,52:27.9,CUST4064,Mumbai,Bangalore,Car,639.22,673.3484239,19.69,28,25,Medium,DRV551,SUV,3.3,Wallet,Success,Cancelled,3
cbc574b0,14:27.9,CUST6557,Kolkata,Hyderabad,Auto,581.98,631.0588021,7.24,8,18,Low,DRV213,Electric,3.4,Credit Card,Pending,No-show,3
337b7699,45:27.9,CUST8515,Ahmedabad,Kolkata,Car,1062.96,1124.330443,5.13,9,10,Low,DRV888,Sedan,3.7,UPI,Pending,Cancelled,3
d88ada4a,38:27.9,CUST3870,Pune,Bangalore,Car,1143.66,1117.583888,13.82,30,33,Low,DRV509,Hatchback,4,Cash on Delivery,Pending,Completed,2.9
bcd10554,07:27.9,CUST8037,Bangalore,Pune,Auto,1220.09,1199.030973,4.95,34,39,Low,DRV349,Sedan,4,Wallet,Pending,Completed,3.2
00e24d8b,39:27.9,CUST3850,Ahmedabad,Hyderabad,Bike,450.42,446.2747578,6.55,41,44,Medium,DRV865,Bike,4.5,Credit Card,Failed,Cancelled,3
080c7a15,00:27.9,CUST6122,Ahmedabad,Mumbai,Car,677.73,690.5016717,9.03,42,48,Medium,DRV120,Bike,3.3,Cash on Delivery,Failed,No-show,3
bb8e3b5b,25:27.9,CUST8640,Delhi,Chennai,Car,710.06,724.8217322,16.94,31,29,Medium,DRV551,Bike,3.7,Wallet,Pending,Completed,4.3
960e7408,04:27.9,CUST6925,Kolkata,Delhi,Auto,889.96,958.7107724,10.33,40,38,High,DRV676,SUV,3.9,Debit Card,Pending,Completed,1.5
911a4386,06:27.9,CUST9710,Bangalore,Mumbai,Auto,563.15,589.0359325,5.71,8,16,Medium,DRV618,Bike,5,Credit Card,Failed,No-show,3
4911edf5,05:27.9,CUST9893,Hyderabad,Chennai,Car,209.91,246.9654856,6.69,39,48,High,DRV665,Bike,3.5,UPI,Pending,Cancelled,3
4ff41bb7,09:27.9,CUST6266,Bangalore,Chennai,Car,788.52,798.4954921,9.97,22,24,Medium,DRV558,Hatchback,3.8,Debit Card,Pending,Cancelled,3
3c9afbe9,45:27.9,CUST1029,Ahmedabad,Chennai,Auto,1012.82,1092.265136,22.66,38,42,Medium,DRV764,Electric,3.6,Cash on Delivery,Failed,Completed,2.5
64f074e3,44:27.9,CUST6266,Hyderabad,Mumbai,Bike,578.27,568.896197,23.41,29,27,Low,DRV441,Bike,4.1,Cash on Delivery,Failed,Cancelled,3
1062caa3,23:27.9,CUST4299,Hyderabad,Kolkata,Bike,243.19,320.8160663,16.72,6,16,Low,DRV495,Bike,4.2,Credit Card,Success,Cancelled,3
858fff26,21:27.9,CUST7207,Chennai,Pune,Car,453.89,510.7124609,17.09,7,7,High,DRV722,Bike,3.4,Cash on Delivery,Success,No-show,3
d267c6ca,00:27.9,CUST2050,Delhi,Pune,Car,861.22,912.5362343,16.97,35,41,Medium,DRV302,SUV,4.2,Credit Card,Success,Completed,4.8
9c072407,19:27.9,CUST4564,Kolkata,Mumbai,Bike,1154.44,1136.204196,17.11,38,46,Medium,DRV985,Bike,3.8,Wallet,Pending,Cancelled,3
3fcf49b4,20:27.9,CUST3583,Pune,Mumbai,Auto,1207.88,1212.976759,16.84,30,33,High,DRV873,Electric,4.2,Cash on Delivery,Success,No-show,3
52e143f8,16:27.9,CUST1398,Kolkata,Mumbai,Bike,378.29,352.2055486,3.13,40,38,High,DRV618,Bike,4.4,Cash on Delivery,Pending,Cancelled,3
70737a30,38:27.9,CUST6437,Delhi,Ahmedabad,Bike,629.54,617.4255505,13.67,35,30,Low,DRV579,Bike,4.8,Cash on Delivery,Pending,Cancelled,3
a5ec00ac,32:27.9,CUST7502,Pune,Kolkata,Car,114.66,160.7609355,8.77,16,19,Low,DRV398,Electric,4.8,Debit Card,Pending,Completed,1
80887ace,17:27.9,CUST9329,Mumbai,Ahmedabad,Bike,597.12,618.7595354,13.17,41,37,Medium,DRV572,Bike,3.1,Credit Card,Success,Cancelled,3
1ea10fdd,14:27.9,CUST1185,Pune,Hyderabad,Bike,932.8,964.4090654,11.4,23,18,Medium,DRV626,Bike,4.9,Cash on Delivery,Success,No-show,3
a69be81a,33:27.9,CUST8422,Bangalore,Delhi,Bike,635.71,623.1973434,23.68,14,17,High,DRV552,Bike,4.3,Wallet,Failed,Cancelled,3
408e2b16,27:27.9,CUST8442,Mumbai,Bangalore,Car,1376.98,1360.912895,12.69,12,12,Low,DRV532,Electric,4.1,Wallet,Pending,Completed,1.2
a28cd639,08:27.9,CUST1095,Pune,Hyderabad,Car,597.47,607.3711839,11.92,17,14,High,DRV495,Hatchback,4.1,Debit Card,Success,Completed,1.9
20c274cf,26:27.9,CUST4927,Kolkata,Delhi,Car,713.74,727.7549273,8.97,7,11,Medium,DRV598,Sedan,4.2,Credit Card,Pending,Completed,2.2
49e07f7a,23:27.9,CUST8132,Delhi,Kolkata,Bike,1429.61,1452.101736,12.22,18,23,Low,DRV760,Bike,4.1,UPI,Pending,No-show,3
89d5225a,18:27.9,CUST6870,Hyderabad,Mumbai,Auto,1377.71,1372.755513,17.49,15,18,Low,DRV805,SUV,4.5,UPI,Success,Cancelled,3
dc439e27,13:27.9,CUST5656,Kolkata,Chennai,Bike,758.56,805.0378926,23.87,37,39,Low,DRV273,Bike,4.3,UPI,Pending,Completed,3.4
f543105b,51:27.9,CUST9931,Bangalore,Kolkata,Car,330.82,329.4187776,6.92,6,14,Low,DRV623,Bike,5,Cash on Delivery,Pending,No-show,3
467d3079,09:27.9,CUST6282,Bangalore,Kolkata,Car,1009.04,1009.842483,24.43,42,38,High,DRV541,Sedan,4.5,Wallet,Failed,Cancelled,3
ad0b6939,58:27.9,CUST4593,Hyderabad,Delhi,Auto,302.44,359.2421718,11.61,34,41,High,DRV764,Electric,3.2,Wallet,Success,Completed,4.8
28af8805,51:27.9,CUST9064,Bangalore,Chennai,Car,1270.62,1343.661536,22.13,15,17,Medium,DRV737,SUV,3.9,UPI,Success,Cancelled,3
ebcfd11f,50:27.9,CUST4504,Bangalore,Hyderabad,Bike,315.45,368.9119155,7.13,44,43,Low,DRV420,Bike,3,UPI,Failed,Cancelled,3
de800c52,53:27.9,CUST3234,Bangalore,Kolkata,Auto,1368.85,1379.645443,14.14,45,41,High,DRV447,Sedan,4.2,Debit Card,Success,No-show,3
c3d059bc,34:27.9,CUST3913,Mumbai,Bangalore,Bike,1087.48,1071.525558,23.66,12,20,Low,DRV533,Bike,4.9,Wallet,Success,No-show,3
0e1a6d96,45:27.9,CUST1336,Pune,Ahmedabad,Auto,727.39,730.5132679,17.71,29,26,Low,DRV674,SUV,4.4,Credit Card,Failed,Completed,3.9
5cf52b16,34:27.9,CUST6841,Chennai,Ahmedabad,Auto,1108.24,1114.050696,13.37,39,34,Medium,DRV844,Sedan,3,Wallet,Success,No-show,3
03f3b570,04:27.9,CUST1878,Pune,Kolkata,Car,1435.84,1434.091657,13.07,8,15,High,DRV760,Electric,4.8,Credit Card,Failed,Completed,4.1
c57928aa,52:27.9,CUST4110,Kolkata,Pune,Auto,62.67,129.5187873,13.67,20,16,High,DRV624,Electric,4,UPI,Success,Completed,1.6
8f342434,28:27.9,CUST4366,Delhi,Mumbai,Car,989.46,1068.233799,2.34,26,33,High,DRV571,SUV,4.8,UPI,Success,No-show,3
9eff35f8,14:27.9,CUST9644,Kolkata,Mumbai,Bike,1215.53,1210.04621,6.84,6,6,High,DRV724,Bike,4.2,Wallet,Failed,Cancelled,3
49901c72,05:27.9,CUST6420,Delhi,Kolkata,Car,536.13,551.7945349,10.85,33,42,High,DRV419,Hatchback,4.8,Debit Card,Pending,Completed,4.5
b5a48334,17:27.9,CUST9279,Pune,Bangalore,Car,99.53,151.8339239,14.77,5,3,Medium,DRV151,Sedan,4.5,UPI,Failed,No-show,3
6415a83d,51:27.9,CUST6020,Delhi,Pune,Auto,419.91,499.540719,5.39,30,26,Low,DRV457,Electric,4.9,UPI,Failed,No-show,3
f1604c6f,09:27.9,CUST5870,Delhi,Ahmedabad,Auto,1429.88,1463.857579,1.48,14,9,High,DRV247,Electric,5,Debit Card,Success,Completed,1.3
03a0fffd,55:27.9,CUST7493,Delhi,Bangalore,Auto,199.39,239.7183694,6.83,42,51,Medium,DRV623,Hatchback,3.7,Debit Card,Failed,Completed,3.8
aff29061,07:27.9,CUST8717,Kolkata,Pune,Car,1296.33,1372.910431,13.01,23,25,Medium,DRV668,Bike,4.7,Cash on Delivery,Pending,Completed,3.3
c196534f,34:27.9,CUST5465,Ahmedabad,Bangalore,Car,624.21,597.7318018,19.58,19,18,High,DRV867,Bike,3.9,Credit Card,Success,Completed,1.7
44e9d4b4,32:27.9,CUST4110,Pune,Chennai,Bike,1431.58,1439.6656,4.68,43,48,Medium,DRV667,Bike,3.9,Cash on Delivery,Success,No-show,3
8a34ca72,18:27.9,CUST3800,Hyderabad,Pune,Auto,1376.34,1425.753422,23.42,10,15,Low,DRV288,Hatchback,4.7,Cash on Delivery,Pending,Completed,2.8
5f4bb06c,36:27.9,CUST9217,Bangalore,Kolkata,Car,1494.73,1570.745982,16.9,27,32,Medium,DRV452,Hatchback,4.1,Wallet,Failed,Completed,4.5
63087e6c,04:27.9,CUST7592,Ahmedabad,Chennai,Bike,1042.97,1057.754175,19.1,9,13,Low,DRV474,Bike,3.2,Cash on Delivery,Success,Completed,1.7
a2073c0e,37:27.9,CUST7474,Mumbai,Hyderabad,Auto,292.43,365.6904812,6.86,21,31,Low,DRV482,Bike,4.8,Debit Card,Pending,Completed,4.7
60c00e6a,11:27.9,CUST6465,Delhi,Pune,Car,305.4,327.8249041,16.59,32,34,Low,DRV485,Sedan,3.2,Debit Card,Success,Completed,4
d9ac2e3f,24:27.9,CUST2814,Ahmedabad,Pune,Car,912.46,897.2243127,8.15,10,20,Medium,DRV348,Sedan,4.5,Cash on Delivery,Success,Completed,1.5
9fa72582,18:27.9,CUST7937,Bangalore,Chennai,Car,309.68,282.173307,8.42,23,20,Low,DRV488,Bike,3,Debit Card,Failed,Cancelled,3
da152307,30:27.9,CUST8869,Delhi,Hyderabad,Bike,231.9,306.5633856,2.41,45,47,Medium,DRV643,Bike,4.3,UPI,Success,Cancelled,3
4b372ec1,35:27.9,CUST2869,Hyderabad,Mumbai,Car,1278.09,1343.859801,20.69,38,34,Medium,DRV327,Electric,3.4,Cash on Delivery,Pending,Completed,4.4
1a53852f,57:27.9,CUST4007,Chennai,Delhi,Auto,1000.51,1045.57774,2.65,37,39,Low,DRV577,Hatchback,3.9,Cash on Delivery,Pending,No-show,3
9f838eef,05:27.9,CUST2522,Pune,Kolkata,Car,638.13,634.0166138,7.14,18,15,Medium,DRV258,Hatchback,3.6,UPI,Failed,Completed,4.5
f96e75c3,57:27.9,CUST5884,Kolkata,Mumbai,Bike,739.21,813.0484863,10.23,32,39,High,DRV324,Bike,4.5,Debit Card,Failed,Completed,3.4
ecaaf335,02:27.9,CUST8809,Delhi,Kolkata,Bike,373.65,373.1963784,4.77,35,38,Low,DRV126,Bike,4.5,Debit Card,Failed,Completed,2.1
7882584,29:27.9,CUST5343,Delhi,Ahmedabad,Bike,869.43,924.6367558,14.1,22,32,Medium,DRV922,Bike,3.2,Cash on Delivery,Failed,Completed,4.5
fad3d158,02:27.9,CUST3322,Delhi,Chennai,Auto,189.82,184.1031819,15.17,33,36,Low,DRV325,SUV,3.7,Wallet,Success,Completed,2.3
eb368e27,17:27.9,CUST7213,Chennai,Bangalore,Bike,335.93,317.9970163,6.15,22,23,Medium,DRV402,Bike,4.3,Cash on Delivery,Failed,No-show,3
4eb09b22,50:27.9,CUST2001,Kolkata,Ahmedabad,Bike,1382.38,1386.955454,12.79,25,24,Low,DRV196,Bike,4.4,UPI,Success,Completed,2.3
3b5a1567,21:27.9,CUST6606,Bangalore,Kolkata,Bike,1212.07,1200.236065,3.4,11,12,Medium,DRV988,Bike,3.4,Cash on Delivery,Pending,Completed,3.1
79f61e52,12:27.9,CUST3967,Delhi,Kolkata,Car,1028.53,1078.393128,16.19,42,49,Low,DRV577,Sedan,4.2,Wallet,Failed,Cancelled,3
540e912b,01:27.9,CUST5359,Bangalore,Kolkata,Car,448.23,434.4795492,17.76,39,47,Low,DRV469,SUV,4.7,Wallet,Failed,Completed,4.7
d5c01f4e,24:27.9,CUST6049,Mumbai,Ahmedabad,Bike,1159.65,1205.889289,23.69,35,30,Medium,DRV556,Bike,3.8,Credit Card,Success,Completed,1.8
32023469,32:27.9,CUST9846,Mumbai,Kolkata,Bike,437.14,505.5494721,5.99,19,21,Low,DRV333,Bike,4.6,UPI,Failed,Completed,3.7
34ba3798,40:27.9,CUST1502,Pune,Kolkata,Auto,1045.46,1084.715521,12.7,5,8,Low,DRV944,Electric,4,UPI,Success,No-show,3
a23afa3f,07:27.9,CUST7430,Kolkata,Delhi,Bike,551.09,593.9382605,23.52,10,20,Low,DRV110,Bike,4.3,UPI,Failed,Completed,3.4
a03bd4bd,19:27.9,CUST9909,Chennai,Bangalore,Auto,352.01,419.4034777,23.78,18,21,Low,DRV347,Electric,5,Credit Card,Success,Cancelled,3
3f1095a8,20:27.9,CUST7780,Mumbai,Chennai,Auto,553.22,570.3291212,14.77,25,34,Medium,DRV805,Bike,4,Debit Card,Pending,No-show,3
805bb399,09:27.9,CUST6821,Pune,Kolkata,Bike,814.67,854.151856,19.2,43,42,Low,DRV241,Bike,4.6,Wallet,Failed,Cancelled,3
48a0fc74,06:27.9,CUST3723,Mumbai,Hyderabad,Car,1015.71,1061.821357,17.11,17,25,Low,DRV919,Electric,4.7,Debit Card,Pending,Completed,2.3
6ea20c5a,08:27.9,CUST9076,Kolkata,Bangalore,Bike,619.78,620.1180327,2.76,9,19,Medium,DRV702,Bike,4,Debit Card,Pending,Cancelled,3
ff83c26f,30:27.9,CUST9974,Hyderabad,Kolkata,Auto,267.37,337.9544732,1.96,26,26,High,DRV710,Hatchback,4.1,UPI,Failed,Cancelled,3
f6a90403,11:27.9,CUST6772,Hyderabad,Delhi,Bike,778.68,763.9778811,7.22,18,18,Medium,DRV259,Bike,4.8,Wallet,Success,No-show,3
a960c4a6,01:27.9,CUST8346,Mumbai,Chennai,Auto,1413.08,1390.523114,17.44,14,12,High,DRV709,Bike,5,Wallet,Success,Completed,1.8
2e088a1c,26:27.9,CUST9224,Kolkata,Mumbai,Auto,215.97,219.9306545,21.76,14,13,Medium,DRV228,Bike,3.7,Credit Card,Success,Completed,1.7
5a2d0f69,00:27.9,CUST1013,Hyderabad,Kolkata,Auto,1260.58,1264.490058,1.51,12,11,High,DRV128,SUV,4.4,Wallet,Pending,Cancelled,3
0507e864,31:27.9,CUST8427,Mumbai,Kolkata,Auto,1065.83,1137.916434,10.7,17,24,Low,DRV624,SUV,4.7,Cash on Delivery,Failed,Cancelled,3
a8b21e26,54:27.9,CUST8113,Chennai,Hyderabad,Auto,1193.94,1186.76894,8.29,14,16,Medium,DRV827,SUV,4.7,Wallet,Failed,Completed,2
cb53d546,40:27.9,CUST8389,Bangalore,Ahmedabad,Car,487.41,517.7477676,5.35,39,42,Low,DRV317,SUV,3.2,Wallet,Pending,Cancelled,3
9ee192b1,00:27.9,CUST8775,Hyderabad,Chennai,Car,559.59,626.6147195,2.58,42,40,Medium,DRV930,Sedan,4.2,Wallet,Pending,No-show,3
afe05b20,23:27.9,CUST3323,Hyderabad,Mumbai,Bike,1269.82,1332.439766,21.5,22,29,Medium,DRV123,Bike,3.2,Wallet,Pending,Completed,2.6
e2f9881b,16:27.9,CUST3812,Delhi,Hyderabad,Bike,820.7,833.0052129,3.5,23,22,Medium,DRV713,Bike,4.4,Cash on Delivery,Success,No-show,3
638d7530,59:27.9,CUST3509,Hyderabad,Kolkata,Auto,445.47,471.1179045,14.12,45,45,Low,DRV351,Electric,3.4,Debit Card,Success,Cancelled,3
6cfde7e0,10:27.9,CUST2176,Delhi,Ahmedabad,Auto,611.97,678.8073772,22.23,10,11,Low,DRV740,SUV,4.4,Cash on Delivery,Failed,No-show,3
6e6a01c3,23:27.9,CUST5980,Mumbai,Kolkata,Car,1204.22,1264.709969,3.56,13,13,High,DRV652,SUV,3.1,Credit Card,Failed,Completed,1.6
0195858d,43:27.9,CUST5005,Chennai,Mumbai,Bike,980.55,953.3540983,11.86,12,15,Medium,DRV977,Bike,4.2,Cash on Delivery,Pending,Completed,4.5
1e63c10a,55:27.9,CUST4930,Hyderabad,Kolkata,Bike,470.17,482.7301396,1.41,42,52,Medium,DRV707,Bike,4.8,Wallet,Pending,Cancelled,3
69fe9022,46:27.9,CUST4104,Chennai,Hyderabad,Bike,1286,1284.293024,2.46,11,19,Low,DRV346,Bike,4.4,Credit Card,Failed,Cancelled,3
e609a110,37:27.9,CUST9996,Pune,Mumbai,Auto,940.09,917.624153,23.66,37,38,Low,DRV398,SUV,4.6,Credit Card,Success,Completed,2.8
f252457c,02:27.9,CUST8896,Ahmedabad,Delhi,Car,1259.96,1230.532137,10.31,25,22,Medium,DRV258,SUV,4.4,UPI,Pending,Cancelled,3
698b877d,34:27.9,CUST9524,Pune,Hyderabad,Car,641.12,670.652863,11.16,9,7,Low,DRV777,Hatchback,4.7,Credit Card,Failed,Completed,2.3
ece37045,57:27.9,CUST9336,Mumbai,Delhi,Bike,323.32,366.6698438,15.47,22,30,Low,DRV831,Bike,3.1,Wallet,Success,No-show,3
